"transactionIPaddress","transactionIPaddress_risk"
195.144,-2.21920348405499
195.145,-2.21920348405499
195.146,-2.23001440015921
195.148,-2.23001440015921
195.149,-2.2512917986065
195.158,-2.2512917986065
195.159,-2.30258509299405
195.16,-2.21920348405499
195.162,-2.2082744135228
195.166,-2.23001440015921
195.168,-2.2082744135228
195.169,-2.2082744135228
195.17,-2.2082744135228
195.171,-2.4932054526027
195.174,-2.2082744135228
195.175,-2.2082744135228
195.176,-2.2512917986065
195.177,-2.2082744135228
195.178,-2.2082744135228
195.18,-2.26176309847379
195.182,-2.2082744135228
195.184,-2.2512917986065
195.188,-2.21920348405499
195.191,-2.21920348405499
195.194,-2.24070968927596
195.195,-2.23001440015921
195.197,-2.2082744135228
195.198,-2.23001440015921
195.199,-2.2082744135228
195.2,-2.24070968927596
195.202,-2.31253542384721
195.204,-2.29253475714054
195.205,-2.2082744135228
195.206,-2.21920348405499
195.211,-2.2082744135228
195.212,-2.21920348405499
195.214,-2.21920348405499
195.215,-2.24070968927596
195.216,-2.2082744135228
195.217,-2.2082744135228
195.218,-2.2082744135228
195.219,-2.2082744135228
195.22,-2.21920348405499
195.221,-2.2082744135228
195.222,-2.23001440015921
195.225,-2.2082744135228
195.226,-2.2082744135228
195.227,-2.2082744135228
195.228,-2.21920348405499
195.229,-2.21920348405499
195.23,-2.21920348405499
195.234,-2.26176309847379
195.235,-2.2082744135228
195.239,-2.24070968927596
195.24,-2.21920348405499
195.241,-2.27212588550934
195.243,-2.26176309847379
195.244,-2.24070968927596
195.245,-2.21920348405499
195.249,-2.26176309847379
195.25,-2.26176309847379
195.251,-2.2082744135228
195.252,-2.21920348405499
195.254,-2.29253475714054
195.26,-2.23001440015921
195.27,-2.2082744135228
195.3,-2.2082744135228
195.34,-2.2082744135228
195.35,-2.21920348405499
195.36,-2.2082744135228
195.37,-2.23001440015921
195.39,-2.2082744135228
195.4,-2.23001440015921
195.41,-2.23001440015921
195.43,-2.2082744135228
195.46,-2.23001440015921
195.47,-2.2082744135228
195.49,-2.2082744135228
195.5,-2.2512917986065
195.53,-2.23001440015921
195.55,-2.30258509299405
195.57,-2.2082744135228
195.59,-2.28238238567653
195.6,-2.21920348405499
195.61,-2.2082744135228
195.62,-2.2082744135228
195.64,-2.26176309847379
195.65,-2.23001440015921
195.66,-2.21920348405499
195.67,-2.33214389523559
195.68,-2.23001440015921
195.7,-2.21920348405499
195.71,-2.2082744135228
195.72,-2.21920348405499
195.75,-2.24070968927596
195.76,-2.2082744135228
195.77,-2.24070968927596
195.81,-2.21920348405499
195.83,-2.2082744135228
195.84,-2.21920348405499
195.85,-2.21920348405499
195.88,-2.2082744135228
195.91,-2.21920348405499
195.93,-2.2082744135228
195.94,-2.21920348405499
195.96,-2.2082744135228
195.97,-2.23001440015921
195.98,-2.2082744135228
195.99,-2.23001440015921
196.1,-2.2082744135228
196.12,-2.21920348405499
196.2,-2.24070968927596
196.201,-2.21920348405499
196.205,-2.21920348405499
196.206,-2.21920348405499
196.207,-2.2082744135228
196.209,-2.2082744135228
196.21,-2.26176309847379
196.212,-2.2082744135228
196.213,-2.21920348405499
196.214,-2.2082744135228
196.215,-2.34180580614733
196.217,-2.2082744135228
196.24,-2.2082744135228
196.249,-2.21920348405499
196.32,-2.21920348405499
196.33,-2.2082744135228
196.36,-2.21920348405499
196.38,-2.21920348405499
196.4,-2.21920348405499
196.42,-2.21920348405499
196.44,-2.2082744135228
196.45,-2.2082744135228
196.46,-2.23001440015921
197,-2.00372971994414
197.107,-2.2082744135228
197.111,-2.23001440015921
197.132,-2.23001440015921
197.133,-2.23001440015921
197.148,-2.2082744135228
197.15,-2.2082744135228
197.151,-2.2082744135228
197.156,-2.2082744135228
197.158,-2.23001440015921
197.162,-2.2082744135228
197.17,-2.2082744135228
197.173,-2.2082744135228
197.175,-2.2082744135228
197.177,-2.21920348405499
197.2,-2.2082744135228
197.21,-2.21920348405499
197.214,-2.2082744135228
197.218,-2.23001440015921
197.22,-2.26176309847379
197.224,-2.21920348405499
197.225,-2.2082744135228
197.226,-2.2082744135228
197.228,-2.24070968927596
197.229,-2.2082744135228
197.231,-2.00372971994414
197.232,-2.2082744135228
197.237,-2.23001440015921
197.242,-2.21920348405499
197.243,-2.2082744135228
197.245,-2.2082744135228
197.249,-2.23001440015921
197.25,-2.23001440015921
197.251,-2.2512917986065
197.253,-2.21920348405499
197.254,-2.2082744135228
197.255,-2.21920348405499
197.27,-2.2082744135228
197.28,-2.2082744135228
197.3,-2.2082744135228
197.33,-2.21920348405499
197.34,-2.2082744135228
197.38,-2.2082744135228
197.68,-2.2082744135228
197.69,-2.23001440015921
197.7,-2.2082744135228
197.72,-2.2082744135228
197.74,-2.2082744135228
197.78,-2.23001440015921
197.87,-2.36085400111802
197.96,-2.2082744135228
198.1,-2.03688192726104
198.101,-2.33214389523559
198.102,-2.26176309847379
198.103,-2.29253475714054
198.105,-2.28238238567653
198.108,-2.30258509299405
198.109,-2.26176309847379
198.11,-2.21920348405499
198.111,-2.23001440015921
198.119,-2.21920348405499
198.128,-2.2082744135228
198.13,-2.2082744135228
198.133,-2.28238238567653
198.134,-2.23001440015921
198.135,-2.2512917986065
198.136,-2.11296423371848
198.137,-2.33214389523559
198.14,-2.36085400111802
198.143,-2.2082744135228
198.144,-2.37954613413017
198.145,-2.21920348405499
198.146,-2.29253475714054
198.147,-2.24070968927596
198.148,-2.2082744135228
198.15,-2.30258509299405
198.151,-2.484906649788
198.153,-2.2082744135228
198.154,-2.2082744135228
198.16,-2.24070968927596
198.161,-2.26176309847379
198.162,-2.2512917986065
198.163,-2.21920348405499
198.164,-2.2082744135228
198.166,-2.33214389523559
198.168,-2.14539950947163
198.169,-2.21920348405499
198.172,-2.2082744135228
198.174,-2.2512917986065
198.175,-2.2082744135228
198.176,-2.24070968927596
198.177,-2.24070968927596
198.178,-2.29253475714054
198.179,-2.34180580614733
198.181,-2.2512917986065
198.182,-2.21920348405499
198.184,-2.23001440015921
198.185,-2.21920348405499
198.186,-2.23001440015921
198.187,-2.27212588550934
198.188,-2.21920348405499
198.189,-2.27212588550934
198.19,-2.35137525716348
198.199,-2.30258509299405
198.2,-2.13470422035489
198.202,-2.13470422035489
198.203,-2.2512917986065
198.204,-2.31253542384721
198.205,-2.21920348405499
198.206,-2.2082744135228
198.207,-2.26176309847379
198.208,-2.27212588550934
198.209,-2.2082744135228
198.21,-2.2512917986065
198.211,-2.21920348405499
198.212,-2.2082744135228
198.217,-2.24070968927596
198.22,-2.49994452715254
198.228,-3.60277675506052
198.229,-2.2082744135228
198.23,-2.33214389523559
198.231,-2.24070968927596
198.232,-2.23001440015921
198.233,-2.24070968927596
198.234,-2.21920348405499
198.236,-2.2082744135228
198.237,-2.23001440015921
198.238,-2.21920348405499
198.239,-2.21920348405499
198.24,-2.41591377830105
198.241,-2.2082744135228
198.242,-2.2082744135228
198.244,-2.26176309847379
198.245,-2.23001440015921
198.246,-2.2082744135228
198.248,-2.21920348405499
198.251,-2.2512917986065
198.254,-2.43361335540045
198.27,-2.2082744135228
198.28,-2.24070968927596
198.29,-2.2512917986065
198.3,-2.29253475714054
198.32,-2.2082744135228
198.36,-2.32238772029023
198.37,-2.21920348405499
198.38,-2.21920348405499
198.4,-2.29253475714054
198.41,-2.2082744135228
198.45,-2.54944517092557
198.46,-2.24070968927596
198.47,-2.23001440015921
198.49,-2.28238238567653
198.51,-2.37024374146786
198.53,-2.32238772029023
198.54,-2.2082744135228
198.57,-2.27212588550934
198.58,-2.23001440015921
198.59,-2.2512917986065
198.6,-2.23001440015921
198.62,-2.2082744135228
198.65,-2.23001440015921
198.68,-2.21920348405499
198.69,-2.2082744135228
198.7,-2.32949254591397
198.71,-2.31253542384721
198.72,-2.58776403522771
198.73,-2.23001440015921
198.74,-2.21920348405499
198.76,-2.2082744135228
198.78,-2.2082744135228
198.8,-2.26176309847379
198.81,-2.2082744135228
198.82,-2.28238238567653
198.83,-2.2512917986065
198.84,-2.42480272571829
198.85,-2.27212588550934
198.86,-2.23001440015921
198.88,-2.2082744135228
198.89,-2.2082744135228
198.9,-2.24070968927596
198.91,-2.39789527279837
198.95,-2.21920348405499
198.96,-2.24070968927596
198.98,-2.24070968927596
198.99,-2.21920348405499
199.1,-2.26176309847379
199.101,-2.29253475714054
199.102,-2.28238238567653
199.103,-2.2082744135228
199.104,-2.21920348405499
199.106,-2.36085400111802
199.107,-2.50143595173921
199.108,-2.24070968927596
199.111,-2.2082744135228
199.114,-2.24070968927596
199.115,-2.27212588550934
199.116,-2.37954613413017
199.117,-2.28238238567653
199.119,-2.3887627892351
199.12,-2.31253542384721
199.123,-2.21920348405499
199.126,-2.43361335540045
199.127,-2.32238772029023
199.128,-2.2082744135228
199.133,-2.21920348405499
199.15,-2.32238772029023
199.16,-2.32238772029023
199.164,-2.23001440015921
199.165,-2.2082744135228
199.166,-2.2082744135228
199.167,-2.34180580614733
199.168,-2.32238772029023
199.17,-2.37024374146786
199.172,-2.29253475714054
199.173,-2.2082744135228
199.175,-2.2082744135228
199.176,-2.23001440015921
199.178,-2.10191439753189
199.18,-2.32238772029023
199.181,-2.23001440015921
199.182,-2.21920348405499
199.184,-2.2512917986065
199.185,-2.23001440015921
199.187,-2.2512917986065
199.188,-2.30258509299405
199.189,-2.30258509299405
199.19,-2.35137525716348
199.192,-2.23683371543127
199.193,-2.29253475714054
199.195,-2.33214389523559
199.197,-2.24070968927596
199.199,-2.2082744135228
199.2,-2.29253475714054
199.201,-2.21920348405499
199.203,-2.21920348405499
199.204,-2.3887627892351
199.207,-2.23001440015921
199.208,-2.2082744135228
199.209,-2.2082744135228
199.21,-1.34707364796661
199.212,-2.23001440015921
199.216,-2.21920348405499
199.217,-2.21920348405499
199.218,-2.2082744135228
199.219,-2.2082744135228
199.22,-2.23001440015921
199.222,-2.2082744135228
199.223,-2.23001440015921
199.227,-2.11021320034659
199.229,-2.21920348405499
199.23,-2.23001440015921
199.231,-2.29253475714054
199.233,-2.23001440015921
199.235,-2.2082744135228
199.241,-2.33214389523559
199.242,-2.2082744135228
199.244,-2.26176309847379
199.245,-2.2512917986065
199.246,-2.21920348405499
199.247,-2.30258509299405
199.249,-2.2082744135228
199.25,-2.24070968927596
199.253,-2.23001440015921
199.254,-2.23001440015921
199.255,-2.41591377830105
199.27,-2.32238772029023
199.3,-2.35137525716348
199.33,-2.2082744135228
199.36,-2.33214389523559
199.38,-2.27212588550934
199.4,-2.2082744135228
199.43,-2.21920348405499
199.44,-2.23001440015921
199.46,-2.36085400111802
199.47,-2.41591377830105
199.48,-2.33214389523559
199.5,-2.21920348405499
199.52,-2.2082744135228
199.58,-2.21722524404289
199.59,-2.07944154167984
199.6,-2.28238238567653
199.61,-2.21920348405499
199.64,-2.24070968927596
199.66,-2.31253542384721
199.67,-2.21920348405499
199.68,-2.2512917986065
199.7,-2.27212588550934
199.71,-2.23001440015921
199.72,-2.24070968927596
199.73,-2.24070968927596
199.74,-2.2082744135228
199.76,-2.21920348405499
199.79,-2.23001440015921
199.8,-2.37024374146786
199.83,-2.26176309847379
199.85,-2.26176309847379
199.87,-2.37024374146786
199.88,-2.24070968927596
199.89,-2.21920348405499
199.9,-2.06897024181254
199.91,-2.27212588550934
199.94,-2.23001440015921
199.96,-2.39789527279837
199.98,-2.2082744135228
200,-2.21920348405499
200.1,-2.21920348405499
200.101,-2.2082744135228
200.102,-2.21920348405499
200.103,-2.23001440015921
200.104,-2.31253542384721
200.105,-2.2082744135228
200.106,-2.23001440015921
200.108,-2.2082744135228
200.109,-2.2082744135228
200.11,-2.27212588550934
200.111,-2.23001440015921
200.112,-2.2082744135228
200.113,-2.23001440015921
200.114,-2.23001440015921
200.116,-2.2082744135228
200.117,-2.23001440015921
200.118,-2.21920348405499
200.119,-2.2082744135228
200.12,-2.28238238567653
200.121,-2.2082744135228
200.122,-2.2082744135228
200.123,-2.26176309847379
200.124,-2.2082744135228
200.125,-2.2082744135228
200.126,-2.2082744135228
200.127,-2.2512917986065
200.128,-2.21920348405499
200.129,-2.2082744135228
200.13,-2.2082744135228
200.131,-2.24070968927596
200.133,-2.2082744135228
200.136,-2.2082744135228
200.137,-2.24070968927596
200.138,-2.21920348405499
200.139,-2.23001440015921
200.14,-2.23001440015921
200.141,-2.2082744135228
200.142,-2.23001440015921
200.144,-2.2082744135228
200.148,-2.2082744135228
200.149,-2.2082744135228
200.15,-2.27212588550934
200.152,-2.2082744135228
200.153,-2.2082744135228
200.155,-2.21920348405499
200.157,-2.2082744135228
200.158,-2.27212588550934
200.159,-2.23001440015921
200.16,-2.2082744135228
200.161,-2.21920348405499
200.162,-2.24070968927596
200.163,-2.24070968927596
200.164,-2.2082744135228
200.167,-2.21920348405499
200.168,-2.21920348405499
200.169,-2.21920348405499
200.17,-2.2082744135228
200.171,-2.21920348405499
200.172,-2.2082744135228
200.174,-2.24070968927596
200.175,-2.24070968927596
200.179,-2.2082744135228
200.18,-2.21920348405499
200.181,-2.23001440015921
200.185,-2.24070968927596
200.186,-2.2512917986065
200.188,-2.2082744135228
200.189,-2.2082744135228
200.19,-2.23001440015921
200.192,-2.24070968927596
200.196,-2.2512917986065
200.198,-2.23001440015921
200.2,-2.21920348405499
200.201,-2.2082744135228
200.203,-2.23001440015921
200.205,-2.2082744135228
200.206,-2.23001440015921
200.207,-2.2082744135228
200.208,-2.2082744135228
200.216,-2.2082744135228
200.217,-2.21920348405499
200.218,-2.2082744135228
200.219,-2.21920348405499
200.222,-2.21920348405499
200.223,-2.2082744135228
200.23,-2.23001440015921
200.232,-2.24070968927596
200.233,-2.23001440015921
200.239,-2.2082744135228
200.24,-2.21920348405499
200.245,-2.2082744135228
200.25,-2.23001440015921
200.26,-2.23001440015921
200.28,-2.23001440015921
200.29,-2.2082744135228
200.3,-2.2512917986065
200.31,-2.2082744135228
200.32,-2.21920348405499
200.33,-2.23001440015921
200.35,-2.21920348405499
200.37,-2.2082744135228
200.38,-2.2082744135228
200.41,-2.2082744135228
200.45,-2.23001440015921
200.46,-2.23001440015921
200.49,-2.21920348405499
200.5,-2.23001440015921
200.51,-2.21920348405499
200.52,-2.24070968927596
200.53,-2.2082744135228
200.54,-2.21920348405499
200.55,-2.24070968927596
200.56,-2.23001440015921
200.59,-2.21920348405499
200.61,-2.2082744135228
200.68,-2.2512917986065
200.69,-2.21920348405499
200.7,-2.21920348405499
200.71,-2.2512917986065
200.72,-2.2082744135228
200.73,-2.2082744135228
200.74,-2.23001440015921
200.75,-2.23001440015921
200.76,-2.21920348405499
200.77,-2.2082744135228
200.78,-2.21920348405499
200.79,-2.23001440015921
200.8,-2.30258509299405
200.81,-2.21920348405499
200.82,-2.2082744135228
200.83,-2.21920348405499
200.84,-2.2512917986065
200.85,-2.23001440015921
200.86,-2.2512917986065
200.87,-2.23001440015921
200.88,-2.2082744135228
200.89,-2.21920348405499
200.9,-2.21920348405499
200.95,-2.21920348405499
200.96,-2.2082744135228
200.97,-2.23001440015921
201,-2.21920348405499
201.1,-2.29253475714054
201.102,-2.23001440015921
201.103,-2.26176309847379
201.11,-2.28238238567653
201.114,-2.21920348405499
201.12,-2.01490302054226
201.122,-2.2082744135228
201.124,-2.36085400111802
201.127,-2.26176309847379
201.13,-2.29253475714054
201.132,-2.2082744135228
201.137,-2.24070968927596
201.138,-2.2082744135228
201.139,-2.21920348405499
201.14,-2.21920348405499
201.141,-2.90142159408275
201.143,-2.2512917986065
201.144,-2.21920348405499
201.145,-2.24070968927596
201.147,-2.2082744135228
201.148,-2.2082744135228
201.149,-2.2082744135228
201.15,-2.24070968927596
201.151,-2.2082744135228
201.152,-2.23001440015921
201.153,-2.33214389523559
201.155,-2.2082744135228
201.156,-2.23001440015921
201.157,-2.23001440015921
201.159,-2.2082744135228
201.16,-2.14539950947163
201.161,-2.2512917986065
201.162,-2.2082744135228
201.163,-2.21920348405499
201.164,-2.2082744135228
201.165,-2.2082744135228
201.166,-2.21920348405499
201.167,-2.23001440015921
201.17,-2.42480272571829
201.171,-2.26176309847379
201.173,-2.21920348405499
201.174,-2.21920348405499
201.18,-2.2082744135228
201.183,-2.2082744135228
201.184,-2.2082744135228
201.185,-2.21920348405499
201.186,-2.2082744135228
201.187,-2.2082744135228
201.189,-2.2082744135228
201.19,-2.3887627892351
201.191,-2.1870722058722
201.192,-2.21920348405499
201.193,-2.2082744135228
201.194,-2.2082744135228
201.195,-2.23001440015921
201.197,-2.2082744135228
201.199,-2.2082744135228
201.2,-2.29253475714054
201.201,-2.2082744135228
201.202,-2.21920348405499
201.204,-2.21920348405499
201.205,-2.21920348405499
201.208,-2.21920348405499
201.21,-2.32238772029023
201.211,-2.21920348405499
201.212,-2.23001440015921
201.213,-2.23001440015921
201.214,-2.23001440015921
201.215,-2.30258509299405
201.216,-2.21920348405499
201.217,-2.2082744135228
201.218,-2.23001440015921
201.22,-2.31253542384721
201.222,-2.23001440015921
201.223,-2.27212588550934
201.224,-2.21920348405499
201.226,-2.23001440015921
201.227,-2.21920348405499
201.229,-2.23001440015921
201.23,-2.27212588550934
201.231,-2.23001440015921
201.232,-2.2082744135228
201.233,-2.21920348405499
201.235,-2.29253475714054
201.237,-2.2082744135228
201.238,-2.24070968927596
201.239,-2.27212588550934
201.24,-2.2512917986065
201.241,-2.26176309847379
201.242,-2.2082744135228
201.243,-2.2082744135228
201.244,-2.21920348405499
201.245,-2.2082744135228
201.246,-2.28238238567653
201.247,-4.07032091774185
201.25,-2.26176309847379
201.251,-2.24070968927596
201.252,-2.27212588550934
201.253,-2.24070968927596
201.254,-2.28238238567653
201.255,-2.2512917986065
201.26,-2.2512917986065
201.27,-2.33214389523559
201.28,-2.21920348405499
201.29,-2.35137525716348
201.3,-2.2082744135228
201.31,-1.9236870122706
201.33,-2.2082744135228
201.34,-2.2512917986065
201.35,-2.2512917986065
201.37,-2.37024374146786
201.4,-2.24070968927596
201.41,-2.2512917986065
201.42,-2.21920348405499
201.43,-2.27212588550934
201.46,-2.2082744135228
201.47,-2.2512917986065
201.48,-2.2082744135228
201.5,-2.26176309847379
201.51,-2.2512917986065
201.52,-2.4423470353692
201.53,-2.34180580614733
201.54,-2.2082744135228
201.55,-2.21920348405499
201.57,-2.2082744135228
201.58,-2.26176309847379
201.6,-2.32238772029023
201.62,-2.23001440015921
201.63,-2.2082744135228
201.64,-2.2082744135228
201.66,-2.23001440015921
201.67,-2.23001440015921
201.68,-2.23001440015921
201.69,-2.21920348405499
201.7,-2.2082744135228
