"accountPostalCode","accountPostalCode_risk"
"JE3 2HH",-2.2082744135228
"je3 3an",-2.2082744135228
"je3 4fn",-2.2082744135228
"JE3 4FN",-2.2082744135228
"je3 8fh",-2.2082744135228
"je3 9bh",-2.2082744135228
"JE32NA",-2.2082744135228
"JE38AF",-2.21920348405499
"K0A 1G0",-2.21920348405499
"K0A 1K0",-2.30258509299405
"K0A 1M0",-2.2082744135228
"K0A 1P0",-2.2082744135228
"K0A 1R0",-2.2082744135228
"K0A 1T0",-2.2082744135228
"K0A 1W0",-2.23001440015921
"K0A 2A0",-2.2082744135228
"K0A 2E0",-2.2082744135228
"K0A 2M0",-2.2082744135228
"K0A 2P0",-2.21920348405499
"K0A 2T0",-2.2082744135228
"K0A 2W0",-2.24070968927596
"K0A 2X0",-2.2082744135228
"K0A 2Z0",-2.2082744135228
"K0A 3C0",-2.21920348405499
"K0A 3H0",-2.2082744135228
"K0A1L0",-2.2082744135228
"K0A1M0",-2.2082744135228
"K0A1W1",-2.2082744135228
"K0A1X0",-2.2082744135228
"K0A2E0",-2.2082744135228
"K0A2H0",-2.2082744135228
"K0A2P0",-2.21920348405499
"K0A2Z0",-2.2082744135228
"K0B 1J0",-2.2082744135228
"K0B 1R0",-2.2082744135228
"K0C 1A0",-2.2082744135228
"K0C 1B0",-2.2082744135228
"K0C 1H0",-2.2082744135228
"K0C 1K0",-2.2082744135228
"K0C 1L0",-2.2082744135228
"K0C 1X0",-2.2082744135228
"K0C 2B0",-2.2082744135228
"K0C 2J0",-2.2082744135228
"K0C 2K0",-2.2082744135228
"K0C1M0",-2.2082744135228
"K0C1N0",-2.2082744135228
"K0C1X0",-2.2082744135228
"K0C2E0",-2.2082744135228
"K0E 1L0",-2.2082744135228
"K0E1A0",-2.2082744135228
"K0E1L0",-2.2082744135228
"K0E1P0",-2.2082744135228
"K0G 1N0",-2.2082744135228
"K0G 1V0",-2.2082744135228
"K0G1J0",-2.2082744135228
"K0G1P0",-2.2082744135228
"K0H 1G0",-2.2082744135228
"K0H 2N0",-2.2082744135228
"K0H 2T0",-2.2082744135228
"K0H1G0",-2.2082744135228
"K0H1S0",-2.2082744135228
"K0H1W0",-2.2082744135228
"K0H1X0",-2.2082744135228
"K0H2L0",-2.2082744135228
"K0J 1B0",-2.2082744135228
"K0J 1C0",-2.2082744135228
"K0J 1H0",-2.2082744135228
"K0J 1K0",-2.21920348405499
"K0J 1P0",-2.2082744135228
"K0J 2N0",-2.2082744135228
"K0J1C0",-2.2082744135228
"K0J1H0",-2.2082744135228
"K0J1J0",-2.2082744135228
"K0J1L0",-2.2082744135228
"K0J1P0",-2.2082744135228
"K0K 1G0",-2.10191439753189
"K0K 1H0",-2.23001440015921
"K0K 1T0",-2.2082744135228
"K0K 1X0",-2.21920348405499
"K0K 2E0",-2.2082744135228
"K0K 2M0",-2.21920348405499
"K0K 2T0",-2.2082744135228
"K0K 2Z0",-2.2082744135228
"K0K 3J0",-2.2082744135228
"K0K1H0",-2.2082744135228
"K0K2C0",-2.2082744135228
"K0K2G0",-2.2082744135228
"K0K2T0",-2.21920348405499
"K0K3A0",-2.2082744135228
"K0K3E0",-2.2082744135228
"K0K3J0",-2.21920348405499
"K0K3K0",-2.2082744135228
"K0L 1C0",-2.2082744135228
"K0L 1J0",-2.2082744135228
"K0L 1L0",-2.23001440015921
"K0L 1T0",-2.21920348405499
"K0L 1V0",-2.2082744135228
"K0L 1Z0",-2.2082744135228
"K0L 2H0",-2.2082744135228
"K0L 2W0",-2.2082744135228
"K0L 2X0",-2.2082744135228
"K0L 3A0",-2.2082744135228
"K0L1L0",-2.2082744135228
"K0L1Z0",-2.2082744135228
"K0L2H0",-2.2082744135228
"K0M 1J1",-2.2082744135228
"K0M 2A0",-2.2082744135228
"K0M 2C0",-2.2082744135228
"K0M1A0",-2.2082744135228
"K1A 1C1",-2.2082744135228
"K1B 3B1",-2.2082744135228
"K1B 3B2",-2.2082744135228
"K1B 3G8",-2.2082744135228
"K1B 4N5",-2.2082744135228
"K1B3Y3",-2.2082744135228
"K1B4N7",-2.2082744135228
"K1B5K2",-2.2082744135228
"K1C 1J2",-2.2082744135228
"K1C 1X7",-2.21920348405499
"K1C 4M8",-2.2082744135228
"K1C 5R5",-2.2082744135228
"K1C 6C3",-2.2082744135228
"K1C 6E9",-2.2082744135228
"K1C 6X9",-2.2082744135228
"K1C 6Z7",-2.2082744135228
"K1C 7G1",-2.2082744135228
"K1C 7G6",-2.21920348405499
"K1C 7M9",-2.2082744135228
"K1C 7S3",-2.2082744135228
"K1C1Y6",-2.2082744135228
"K1C7C3",-2.2082744135228
"K1C7P4",-2.2082744135228
"K1E 2M1",-2.2082744135228
"K1E 2Y2",-2.2082744135228
"K1E 3J5",-2.2082744135228
"K1E 8P3",-2.2082744135228
"K1G 0K9",-2.2082744135228
"K1G 2P1",-2.2082744135228
"K1G 3N9",-2.2082744135228
"K1G 4N5",-2.2082744135228
"K1G 5P5",-2.2082744135228
"K1G 6C3",-2.2082744135228
"K1G 6W4",-2.2082744135228
"K1G1M2",-2.2082744135228
"K1G3W9",-2.2082744135228
"K1G4A7",-2.2082744135228
"K1G4R7",-2.2082744135228
"K1H 1B1",-2.2082744135228
"K1H 5S4",-2.2082744135228
"K1H 5Z9",-2.2082744135228
"K1H 8M5",-2.2082744135228
"K1H6R2",-2.2082744135228
"K1H7X3",-2.2082744135228
"K1H8N5",-2.2082744135228
"K1J 1A1",-2.2082744135228
"K1J 6G7",-2.2082744135228
"K1J 6L4",-2.2082744135228
"K1J 6V6",-2.2082744135228
"K1J 7E6",-2.2082744135228
"K1J 7J6",-2.2082744135228
"K1J 7W2",-2.2082744135228
"K1J1H7",-2.2082744135228
"K1J7V2",-2.2082744135228
"K1J8P5",-2.2082744135228
"K1K 1N2",-2.2082744135228
"K1K 1N5",-2.2082744135228
"K1K1C5",-2.2082744135228
"K1K2P7",-2.2082744135228
"K1K2R5",-2.2082744135228
"K1K4R3",-2.2082744135228
"K1L 5B5",-2.2082744135228
"K1L 5B7",-2.2082744135228
"K1L 6S5",-2.2082744135228
"K1M 1W3",-2.2082744135228
"K1M 2G6",-2.2082744135228
"K1M2A5",-2.2082744135228
"K1N 0A7",-2.2082744135228
"K1N 1G7",-2.2082744135228
"K1N 5B3",-2.2082744135228
"K1N 5G7",-2.2082744135228
"K1N 6G5",-2.2082744135228
"K1N 7Z3",-2.2082744135228
"K1N 8G2",-2.2082744135228
"K1N 8V5",-2.2082744135228
"K1N 9N4",-2.10191439753189
"K1N5E5",-2.2082744135228
"K1N5R2",-2.2082744135228
"K1N5W8",-2.2082744135228
"K1N8A3",-2.2082744135228
"K1P 5E7",-2.2082744135228
"K1P 5G3",-2.21920348405499
"K1P 5K7",-2.2082744135228
"K1P 5L6",-2.21920348405499
"K1R 5C7",-2.2082744135228
"K1R 5G7",-2.2082744135228
"K1R 6M7",-2.2082744135228
"K1R 7J5",-2.2082744135228
"K1R 7T8",-2.2082744135228
"K1R 7Y6",-2.23001440015921
"K1R5R2",-2.2082744135228
"K1R6E1",-2.2082744135228
"K1R6G7",-2.2082744135228
"K1R7S7",-2.2082744135228
"K1S 0B8",-2.2082744135228
"K1S 0E3",-2.2082744135228
"K1S 1E2",-2.2082744135228
"K1S 1S6",-2.2082744135228
"K1S 2L2",-2.2082744135228
"K1S 2S3",-2.2082744135228
"K1S 2T9",-2.2082744135228
"K1S 4H2",-2.2082744135228
"K1S 4N9",-2.2082744135228
"K1S 5B6",-2.2082744135228
"K1S 5B7",-2.2082744135228
"K1S0T3",-2.2082744135228
"K1S2K6",-2.2082744135228
"K1S2R9",-2.2082744135228
"K1S2S4",-2.2082744135228
"K1S3A6",-2.2082744135228
"K1S3R2",-2.10191439753189
"K1T 3G3",-2.2082744135228
"K1T0H3",-2.2082744135228
"K1T3T7",-2.21920348405499
"K1T4A9",-2.2082744135228
"K1T4E4",-2.2082744135228
"K1V 0E3",-2.2082744135228
"K1V 0X5",-2.2082744135228
"K1V 0Y3",-2.2082744135228
"K1V 0Y7",-2.2082744135228
"K1V 1K1",-2.2082744135228
"K1V 7M3",-2.2082744135228
"K1V 8V7",-2.2082744135228
"K1V 8Y4",-2.2082744135228
"K1V0Z4",-2.2082744135228
"K1V1M2",-2.2082744135228
"K1V1Y3",-2.2082744135228
"K1V1Z8",-2.2082744135228
"K1V2H9",-2.10191439753189
"K1V2J1",-2.2082744135228
"K1V6P5",-2.2082744135228
"K1V8X2",-2.2082744135228
"K1V9B4",-2.2082744135228
"K1W 1E6",-2.2082744135228
"K1W 1E8",-2.2082744135228
"K1W 1G6",-2.21920348405499
"K1W 1H8",-2.2082744135228
"K1W1C3",-2.2082744135228
"K1Y 1Z3",-2.2082744135228
"K1Y 2E9",-2.2082744135228
"K1Y 2T3",-2.2082744135228
"K1Y 2Y1",-2.2082744135228
"K1Y 3N1",-2.2082744135228
"K1Y1H1",-2.2082744135228
"K1Y1R1",-2.2082744135228
"K1Y1R8",-2.2082744135228
"K1Y2Z7",-2.2082744135228
"K1Y3E6",-2.2082744135228
"K1Z 4R8",-2.2082744135228
"K1Z 5N4",-2.2082744135228
"K1Z 5N9",-2.2082744135228
"K1Z 6J5",-2.2082744135228
"K1Z 6X3",-2.2082744135228
"K1Z 7E7",-2.2082744135228
"K1Z5J3",-2.21920348405499
"K2A 1X1",-2.2082744135228
"K2A 2Z6",-2.2082744135228
"K2A 3P5",-2.2082744135228
"K2B 6G1",-2.2082744135228
"K2B 8G5",-2.2082744135228
"K2B 8K2",-2.21920348405499
"K2B7T1",-2.2082744135228
"K2C 0A9",-2.2082744135228
"K2C 0J6",-2.2082744135228
"K2C 2L7",-2.2082744135228
"K2C 2S8",-2.2082744135228
"K2C 2X7",-2.2082744135228
"K2C 3C4",-2.2082744135228
"K2C 4A2",-2.2082744135228
"K2C 4B7",-2.2082744135228
"K2C 4C4",-2.2082744135228
"K2C 4E4",-2.2082744135228
"K2C3J7",-2.2082744135228
"K2C3R8",-2.2082744135228
"K2E 0A7",-2.2082744135228
"K2E 6J5",-2.2082744135228
"K2E 6P3",-2.2082744135228
"K2E 6Y9",-2.2082744135228
"K2E 7V2",-2.2082744135228
"K2E 8A1",-2.2082744135228
"K2E6L5",-2.2082744135228
"K2G 0T3",-2.2082744135228
"K2G 0X9",-2.2082744135228
"K2G 3T1",-2.2082744135228
"K2G 3V1",-2.2082744135228
"K2G 5B5",-2.2082744135228
"K2G 5C6",-2.2082744135228
"K2G 5W9",-2.2082744135228
"K2G 6J8",-2.2082744135228
"K2G 6P3",-2.2082744135228
"K2G 7E9",-2.2082744135228
"K2G1H3",-2.2082744135228
"K2G2C7",-2.2082744135228
"K2G4B5",-2.2082744135228
"K2G4N1",-2.2082744135228
"K2G4P1",-2.2082744135228
"K2G6A2",-2.2082744135228
"K2G6A3",-2.2082744135228
"K2H 5K5",-2.2082744135228
"K2H 5P7",-2.2082744135228
"K2H 6K4",-2.2082744135228
"K2H 6L5",-2.2082744135228
"K2H 7A8",-2.2082744135228
"K2H 8E9",-2.2082744135228
"K2H 9E3",-2.2082744135228
"K2H1C3",-2.21920348405499
"K2H6P8",-2.2082744135228
"K2H7E1",-2.2082744135228
"K2H8B8",-2.2082744135228
"K2H8T6",-2.2082744135228
"K2J 0K2",-2.2082744135228
"K2J 1V9",-2.2082744135228
"K2J 2E3",-2.2082744135228
"K2J 2T6",-2.2082744135228
"K2J 3B5",-2.2082744135228
"K2J 3Y5",-2.2082744135228
"K2J 4B4",-2.23001440015921
"K2J 4E7",-2.21920348405499
"K2J 5E4",-2.2082744135228
"K2J 5H5",-2.2082744135228
"K2J 5L5",-2.2082744135228
"K2J 5M3",-2.2082744135228
"K2J 5S5",-2.21920348405499
"K2J0R9",-2.2082744135228
"K2J0Y7",-2.2082744135228
"K2J1L3",-2.2082744135228
"K2J3S4",-2.2082744135228
"K2J5R5",-2.2082744135228
"K2J5W7",-2.2082744135228
"K2K 0C1",-2.21920348405499
"K2K 1S4",-2.10191439753189
"K2K 1X6",-2.2082744135228
"K2K 1X7",-2.2082744135228
"K2K 1Y5",-2.2082744135228
"K2K 2G2",-2.2082744135228
"K2K 2M2",-2.2082744135228
"K2K 2S4",-2.10191439753189
"K2K 3H4",-2.21920348405499
"K2K 3J7",-2.2082744135228
"K2K 3M9",-2.2082744135228
"K2K 3N4",-2.2082744135228
"K2K0E7",-2.2082744135228
"K2K1R5",-2.2082744135228
"K2K1V5",-2.2082744135228
"K2L 1W4",-2.2082744135228
"K2L 3K8",-2.2082744135228
"K2L 4C9",-2.2082744135228
"K2L3J8",-2.2082744135228
"K2L4A5",-2.2082744135228
"K2M 1L4",-2.2082744135228
"K2M 1M7",-2.2082744135228
"K2M 1P1",-2.2082744135228
"K2M 2J1",-2.2082744135228
"K2M 2N2",-2.2082744135228
"K2M 2P3",-2.2082744135228
"K2M 2Y4",-2.2082744135228
"K2M0G4",-2.2082744135228
"K2M1Z9",-2.2082744135228
"K2M2J2",-2.2082744135228
"K2M2K9",-2.2082744135228
"K2M2L7",-2.2082744135228
"K2M3A2",-2.2082744135228
"K2P 0B4",-2.2082744135228
"K2P 0P3",-2.2082744135228
"K2P 0V5",-2.2082744135228
"K2P 1W9",-2.2082744135228
"K2P0J4",-2.2082744135228
"K2S 1S5",-2.23001440015921
"K2S 1V2",-2.2082744135228
"K2S1B6",-2.2082744135228
"K2S1C9",-2.2082744135228
"K2S1R5",-2.2082744135228
"K2S2C9",-2.2082744135228
"K2T 1A8",-2.2082744135228
"K2T 1C1",-2.2082744135228
"K2T1E3",-2.2082744135228
"K2T1G2",-2.2082744135228
"K2W 0C3",-2.21920348405499
"K2W 1E8",-2.2082744135228
"K2W 1G9",-2.2082744135228
"K2W0A6",-2.2082744135228
"K2W1A5",-2.2082744135228
"K4A 0H1",-2.2082744135228
"K4A 0N6",-2.2082744135228
"K4A 1L7",-2.2082744135228
"K4A 1S6",-2.2082744135228
"K4A 1W6",-2.21920348405499
"K4A 2Y4",-2.2082744135228
"K4A 3A9",-2.2082744135228
"K4A 4E4",-2.2082744135228
"K4A 4G2",-2.2082744135228
"K4A 4W4",-2.2082744135228
"K4A0P7",-2.2082744135228
"K4A4P7",-2.2082744135228
"K4A4S8",-2.2082744135228
"K4A4Y8",-2.2082744135228
"K4B1J1",-2.2082744135228
"K4C 0A2",-2.2082744135228
"K4M 1A4",-2.2082744135228
"K4M 1C7",-2.2082744135228
"K4M 1K3",-2.2082744135228
"K4M1K4",-2.2082744135228
"K4P 0C5",-2.2082744135228
"K4P 1M4",-2.2082744135228
"K4P1E7",-2.2082744135228
"K4R 1A6",-2.2082744135228
"K4R 1B3",-2.2082744135228
"K4R0A3",-2.2082744135228
"K4R1C7",-2.2082744135228
"K6 5LR",-2.2082744135228
"K6A 1P3",-2.2082744135228
"K6A 2R2",-2.2082744135228
"K6A 2X5",-2.2082744135228
"K6A 3B2",-2.2082744135228
"K6H 3M8",-2.23001440015921
"K6H 6Z6",-2.2082744135228
"K6H2W9",-2.2082744135228
"K6H6H9",-2.2082744135228
"K6J 4L1",-2.2082744135228
"K6J 5C3",-2.2082744135228
"K6J5C6",-2.2082744135228
"K6V 1Y3",-2.2082744135228
"K6V 5T2",-2.2082744135228
"K6V 5T3",-2.10191439753189
"K6V 5T5",-2.2082744135228
"K6V 6H9",-2.2082744135228
"K6V0A1",-2.2082744135228
"K6V1A9",-2.2082744135228
"K6V5T7",-2.2082744135228
"K7A 1P7",-2.2082744135228
"K7A 5J9",-2.2082744135228
"K7A5B5",-2.10191439753189
"K7C 2B7",-2.2082744135228
"K7C 3P1",-2.2082744135228
"K7C1K6",-2.2082744135228
"K7C2A5",-2.2082744135228
"K7C4H1",-2.2082744135228
"K7G 1X4",-2.2082744135228
"K7H 2W6",-2.2082744135228
"K7H 3C7",-2.10191439753189
"K7H1Z8",-2.10191439753189
"K7K 1K8",-2.2082744135228
"K7K 5E2",-2.2082744135228
"K7K 7K4",-2.2082744135228
"K7K6E2",-2.2082744135228
"K7K7K5",-2.2082744135228
"K7L 1G9",-2.2082744135228
"K7L 1J5",-2.2082744135228
"K7L 2N8",-2.2082744135228
"K7L 3W3",-2.2082744135228
"K7L 5C4",-2.01490302054226
"K7L 5V2",-2.2082744135228
"K7L2C6",-2.2082744135228
"K7L3P5",-2.2082744135228
"K7L4L9",-2.2082744135228
"K7L5C9",-2.2082744135228
"K7M 1B5",-2.2082744135228
"K7M 2B9",-2.2082744135228
"K7M 3L1",-2.2082744135228
"K7M 5B1",-2.2082744135228
"K7M 7E4",-2.2082744135228
"K7M1L8",-2.2082744135228
"K7M7G1",-2.2082744135228
"K7M8S3",-2.2082744135228
"K7N 1V5",-2.2082744135228
"K7N 1Y6",-2.2082744135228
"K7P 2P5",-2.2082744135228
"K7P 2R6",-2.2082744135228
"K7P 3C4",-2.2082744135228
"K7P 3E5",-2.2082744135228
"K7P1A2",-2.2082744135228
"K7P1M6",-2.2082744135228
"K7P2L3",-2.2082744135228
"K7P3G1",-2.10191439753189
"K7R 3X6",-2.2082744135228
"K7S 0A7",-2.2082744135228
"K7S 3G8",-2.2082744135228
"K7V 3Z5",-2.2082744135228
"K7V 3Z7",-2.2082744135228
"K7V2L4",-2.2082744135228
"K8A 6W4",-2.2082744135228
"K8A 6W7",-2.2082744135228
"K8A 6W8",-2.2082744135228
"K8A 6Y6",-2.2082744135228
"K8A 7X9",-2.2082744135228
"K8A6W8",-2.2082744135228
"K8H 1G8",-2.2082744135228
"K8H 1H2",-2.2082744135228
"K8H 1X3",-2.2082744135228
"K8H 2A5",-2.2082744135228
"K8H 2W8",-2.2082744135228
"K8H2E2",-2.2082744135228
"K8N 3H1",-2.2082744135228
"K8N 4N8",-2.2082744135228
"K8N 4Z7",-2.21920348405499
"K8V 3Y1",-2.2082744135228
"K8V 5P4",-2.2082744135228
"K8V 6E5",-2.2082744135228
"K8V0C1",-2.2082744135228
"K8V5P7",-2.2082744135228
"K9A 0E5",-2.2082744135228
"K9A 1E5",-2.2082744135228
"K9A 3C4",-2.2082744135228
"K9A 4C3",-2.2082744135228
"K9A 4J7",-2.2082744135228
"K9A 5L9",-2.21920348405499
"K9A3N3",-2.2082744135228
"K9A5V2",-2.2082744135228
"K9H 0B3",-2.2082744135228
"K9H 1R9",-2.2082744135228
"K9H 1V9",-2.2082744135228
"K9H 2H6",-2.2082744135228
"K9H 2Y9",-2.2082744135228
"K9H 5L3",-2.2082744135228
"K9H1W3",-2.2082744135228
"K9H2H6",-2.21920348405499
"K9H7L4",-2.2082744135228
"K9H7L6",-2.2082744135228
"K9J 1L1",-2.2082744135228
"K9J 6X4",-2.2082744135228
"K9J 6X8",-2.21920348405499
"K9J 7B8",-2.2082744135228
"K9J 7Z5",-2.2082744135228
"K9J 8K4",-2.2082744135228
"K9J1J8",-2.2082744135228
"K9J2P3",-2.2082744135228
"K9J5X7",-2.2082744135228
"K9J6X8",-2.2082744135228
"K9K 1C5",-2.2082744135228
"K9K2T2",-2.2082744135228
"K9L1S5",-2.2082744135228
"K9L1T8",-2.01490302054226
"K9L1X1",-2.2082744135228
"K9L1Y6",-2.2082744135228
"K9V 1T9",-2.2082744135228
"K9V 2R6",-2.2082744135228
"K9V4R3",-2.2082744135228
"K9V4Z3",-2.2082744135228
"KA1 4LD",-2.2082744135228
"KA1 4PR",-2.2082744135228
"KA1 5QX",-2.2082744135228
"KA10 6LL",-2.2082744135228
"KA11 1PL",-2.2082744135228
"KA12 8HQ",-2.2082744135228
"KA13 7HD",-2.2082744135228
"KA15 1AY",-2.2082744135228
"KA15 1JD",-2.2082744135228
"KA17 0BN",-2.2082744135228
"ka18 1nx",-2.2082744135228
"KA18 1TF",-2.2082744135228
"KA19 7HA",-2.2082744135228
"KA2 0ET",-2.2082744135228
"KA20 4ER",-2.2082744135228
"Ka22 8ab",-2.2082744135228
"ka24 5dt",-2.2082744135228
"KA24 5JH",-2.2082744135228
"KA26 0BT",-2.2082744135228
"KA26 9HH",-2.2082744135228
"KA26 9NU",-2.2082744135228
"KA27 8NB",-2.2082744135228
"KA29 0AA",-2.21920348405499
"ka3 1ee",-2.2082744135228
"KA3 2HP",-2.2082744135228
"ka3 5bt",-2.2082744135228
"KA3 5EX",-2.2082744135228
"KA3 6DG",-2.2082744135228
"ka3 7be",-2.2082744135228
"KA30 8EZ",-2.21920348405499
"KA5 5JD",-2.2082744135228
"KA5 6EZ",-2.2082744135228
"KA7 2TL",-2.2082744135228
"KA7 3PE",-2.2082744135228
"KA7 4DS",-2.2082744135228
"KA7 4SN",-2.2082744135228
"KA8 8LS",-2.2082744135228
"ke",-2.2082744135228
"Kildare",-2.21920348405499
"Kingston",-2.2082744135228
"KT1 1AE",-2.2082744135228
"KT1 1DN",-2.2082744135228
"KT1 1HL",-2.21920348405499
"KT1 1LQ",-2.2082744135228
"KT1 1ST",-2.2082744135228
"KT1 2AY",-2.2082744135228
"KT1 2ES",-2.2082744135228
"KT1 2JP",-2.2082744135228
"KT1 2JT",-2.2082744135228
"KT1 2JU",-2.2082744135228
"KT1 2SP",-2.2082744135228
"KT1 2TD",-2.2082744135228
"KT1 3GQ",-2.2082744135228
"KT1 3RP",-2.2082744135228
"KT1 3RZ",-2.2082744135228
"KT10 0AJ",-2.2082744135228
"KT10 0DY",-2.2082744135228
"KT10 8DE",-2.2082744135228
"KT10 8HE",-2.2082744135228
"KT10 8LF",-2.2082744135228
"KT10 8NR",-2.2082744135228
"KT10 9PB",-2.2082744135228
"KT10 9PN",-2.23001440015921
"KT10 9TB",-2.2082744135228
"KT10 9TU",-2.2082744135228
"KT108QG",-2.2082744135228
"KT11 1BE",-2.2082744135228
"KT11 1NR",-2.2082744135228
"KT11 2BH",-2.2082744135228
"KT11 2ED",-2.2082744135228
"KT11 2RH",-2.2082744135228
"kt11hr",-2.2082744135228
"KT12 2JR",-2.2082744135228
"KT12 2JX",-2.2082744135228
"KT12 2NJ",-2.2082744135228
"KT12 3DD",-2.2082744135228
"KT12 3SB",-2.2082744135228
"KT12 4EW",-2.2082744135228
"KT12 4NU",-2.2082744135228
"KT12 5RB",-2.2082744135228
"KT122BZ",-2.2082744135228
"KT13 0TT",-2.2082744135228
"KT13 0XP",-2.2082744135228
"KT13 8FN",-2.2082744135228
"KT13 8JY",-2.2082744135228
"KT13 9JB",-2.21920348405499
"KT13 9LZ",-2.2082744135228
"KT138JW",-2.2082744135228
"KT14 7PQ",-2.2082744135228
"KT15 1RZ",-2.23001440015921
"KT15 3AH",-2.2082744135228
"KT15 3HS",-2.2082744135228
"kt152nb",-2.2082744135228
"KT16 9DD",-2.2082744135228
"KT16 9DE",-2.2082744135228
"KT16 9NL",-2.2082744135228
"KT17 1RW",-2.2082744135228
"KT17 1UZ",-2.2082744135228
"kt17 2de",-2.2082744135228
"KT17 2LH",-2.21920348405499
"KT17 2PJ",-2.2082744135228
"KT17 4LF",-2.2082744135228
"KT17 4LQ",-2.2082744135228
"KT18 5AD",-2.21920348405499
"KT18 5BG",-2.10191439753189
"KT18 5LU",-2.2082744135228
"kt185ul",-2.2082744135228
"KT187QJ",-2.2082744135228
"KT19 8LN",-2.21920348405499
"KT19 8TL",-2.2082744135228
"KT19 9JJ",-2.2082744135228
"KT19 9LD",-2.2082744135228
"kt19 9sq",-2.2082744135228
"KT19 9UL",-2.2082744135228
"kt190rt",-2.2082744135228
"KT2 5DH",-2.2082744135228
"KT2 5NT",-2.21920348405499
"kt2 5py",-2.2082744135228
"KT2 5SF",-2.2082744135228
"KT2 6BP",-2.2082744135228
"KT2 6JP",-2.2082744135228
"KT2 7DU",-2.21920348405499
"KT2 7HU",-2.2082744135228
"KT2 7HX",-2.2082744135228
"KT2 7JB",-2.2082744135228
"KT2 7QY",-2.2082744135228
"kt20 5np",-2.2082744135228
"KT20 5UA",-2.2082744135228
"KT20 6PT",-2.2082744135228
"kt20 7bh",-2.2082744135228
"KT20 7QX",-2.2082744135228
"KT21 2ND",-2.21920348405499
"KT212PS",-2.2082744135228
"KT22 0LU",-2.2082744135228
"KT22 0NT",-2.2082744135228
"KT22 0QB",-2.2082744135228
"KT22 0TW",-2.2082744135228
"KT22 7AD",-2.2082744135228
"KT22 7HY",-2.2082744135228
"KT22 8AT",-2.2082744135228
"KT22 8RN",-2.2082744135228
"kt22 8tt",-2.2082744135228
"KT22 9EQ",-2.21920348405499
"kt22 9pg",-2.2082744135228
"KT22 9PJ",-2.21920348405499
"KT22 9SH",-2.2082744135228
"kt228er",-2.2082744135228
"KT228QY",-2.2082744135228
"KT229NB",-2.2082744135228
"KT229NG",-2.2082744135228
"kt23 3du",-2.2082744135228
"KT23 3HP",-2.2082744135228
"KT23 4AJ",-2.2082744135228
"KT23 4EF",-2.2082744135228
"KT23 4SS",-2.2082744135228
"KT24 5DX",-2.2082744135228
"KT24 5JG",-2.2082744135228
"KT24 5PE",-2.2082744135228
"KT27BN",-2.10191439753189
"KT3 3BU",-2.2082744135228
"KT3 3BY",-2.2082744135228
"KT3 3DW",-2.2082744135228
"KT3 3EJ",-2.2082744135228
"KT3 3HL",-2.2082744135228
"KT3 3QR",-2.2082744135228
"Kt3 3uw",-2.2082744135228
"KT3 4RX",-2.2082744135228
"KT3 5QH",-2.2082744135228
"KT3 6AT",-2.2082744135228
"KT4 7HW",-2.21920348405499
"KT4 7RT",-2.2082744135228
"kt4 8nw",-2.2082744135228
"KT4 8UB",-2.2082744135228
"kt48js",-2.2082744135228
"KT5 8AP",-2.2082744135228
"kt5 9hd",-2.2082744135228
"KT58PG",-2.2082744135228
"KT6 4AE",-2.2082744135228
"KT6 4DJ",-2.2082744135228
"KT6 4JU",-2.2082744135228
"KT6 4TF",-2.2082744135228
"kt6 5hr",-2.2082744135228
"KT6 6JT",-2.2082744135228
"KT6 6PD",-2.2082744135228
"KT6 7EL",-2.2082744135228
"KT65RN",-2.2082744135228
"KT7 0BA",-2.2082744135228
"KT7 0PX",-2.2082744135228
"KT70QS",-2.2082744135228
"KT8 9AZ",-2.2082744135228
"KT9 1AZ",-2.2082744135228
"KT9 1NP",-2.2082744135228
"kt9 2ar",-2.2082744135228
"KT9 2NG",-2.2082744135228
"KT9 2PU",-2.2082744135228
"kuwait 45707",-2.2082744135228
"KW14 7AP",-2.2082744135228
"KW14 7HU",-2.2082744135228
"KW14 7SP",-2.2082744135228
"KW14 7UH",-2.2082744135228
"KW15 1FR",-2.2082744135228
"KW163LP",-2.2082744135228
"KW17 2QH",-2.2082744135228
"KW17 2TF",-2.2082744135228
"KW3 6BX",-2.2082744135228
"KW96LU",-2.2082744135228
"KY1-1001",-2.2082744135228
"KY1-1002",-2.2082744135228
"KY1-1009",-2.2082744135228
"KY1-1106",-2.2082744135228
"KY1 1103",-2.2082744135228
"KY1 1SB",-2.2082744135228
"KY1 3JW",-2.21920348405499
"KY10 2NE",-2.2082744135228
"KY10 2NN",-2.2082744135228
"KY10 3YP",-2.2082744135228
"KY11 6GL",-2.2082744135228
"KY11 9FY",-2.2082744135228
"KY11 9JP",-2.2082744135228
"KY11 9LT",-2.2082744135228
"KY11 9NQ",-2.2082744135228
"KY11001",-2.21920348405499
"KY11007",-2.2082744135228
"ky11009",-2.21920348405499
"KY114LG",-2.2082744135228
"ky12 0dg",-2.2082744135228
"KY12 0DJ",-2.2082744135228
"KY12 0JE",-2.2082744135228
"KY12 0RN",-2.2082744135228
"KY12 8HA",-2.2082744135228
"KY12 9QP",-2.2082744135228
"KY129UH",-2.2082744135228
"KY13 0QB",-2.2082744135228
"ky130rs",-2.2082744135228
"KY14 7EQ",-2.2082744135228
"KY15 4ND",-2.2082744135228
"KY15 4RD",-2.2082744135228
"KY15 5QS",-2.2082744135228
"KY15 7BX",-2.2082744135228
"KY155UF",-2.2082744135228
