"ipPostalCode","ipPostalCode_risk"
"18622",-2.23001440015921
"18626",-2.2082744135228
"1863",-2.2082744135228
"18634",-2.2082744135228
"1865",-2.2082744135228
"18654",-2.21920348405499
"18657",-2.2082744135228
"18661",-2.21920348405499
"1870",-2.24070968927596
"18704",-2.2082744135228
"18711",-2.36085400111802
"188-0001",-2.2082744135228
"1880",-2.26176309847379
"18810",-2.27212588550934
"18812",-2.21920348405499
"18829",-2.2082744135228
"18830",-2.21920348405499
"18837",-2.2082744135228
"18848",-2.21920348405499
"1886",-2.21920348405499
"1887",-2.2512917986065
"1888",-2.67414864942653
"18901",-2.29253475714054
"18914",-2.2082744135228
"18924",-2.28238238567653
"18929",-2.21920348405499
"18935",-2.21920348405499
"18936",-2.2082744135228
"18940",-2.28238238567653
"18949",-2.2512917986065
"18951",-2.21920348405499
"18960",-2.36085400111802
"18966",-2.21920348405499
"18969",-2.2082744135228
"18971",-2.21920348405499
"18974",-2.484906649788
"190-0000",-2.41591377830105
"1900",-2.21920348405499
"1900-798",-3.22286784613774
"19000",-2.2082744135228
"19001",-2.2082744135228
"19003",-2.21920348405499
"19004",-2.39789527279837
"19006",-2.21920348405499
"19007",-2.2082744135228
"19008",-2.2082744135228
"19010",-2.24070968927596
"19010-000",-2.23001440015921
"19012",-2.4423470353692
"19013",-2.24070968927596
"19014",-2.2082744135228
"1902",-2.58776403522771
"19020",-2.41591377830105
"19022",-2.2082744135228
"19026",-2.42480272571829
"19030",-2.2082744135228
"19038",-2.24070968927596
"19041",-2.2082744135228
"19044",-2.2512917986065
"19046",-2.2082744135228
"19047",-2.13470422035489
"19053",-2.24070968927596
"19055",-2.24070968927596
"19057",-2.50959926237837
"19060",-2.2082744135228
"19065",-2.2082744135228
"19066",-2.2512917986065
"19067",-2.2082744135228
"19076",-2.2082744135228
"19078",-2.2512917986065
"19081",-2.21920348405499
"19082",-2.40612577193489
"19085",-2.26176309847379
"19086",-2.66722820658196
"19087",-2.2512917986065
"19088",-2.2082744135228
"19090",-2.1624384612508
"19096",-2.23001440015921
"191 00",-2.2082744135228
"19100",-2.26176309847379
"19102",-2.2512917986065
"19103",-2.27212588550934
"19104",-2.4932054526027
"19106",-2.24070968927596
"19107",-2.14539950947163
"19108",-2.2082744135228
"19114",-2.2082744135228
"19118",-2.2082744135228
"19122",-2.2512917986065
"19125",-2.2082744135228
"19128",-2.21920348405499
"1913",-2.30258509299405
"19130",-2.11296423371848
"19131",-2.26176309847379
"19132",-2.2082744135228
"19133",-3.85014760171006
"19144",-2.21920348405499
"19147",-2.2082744135228
"1915",-2.50959926237837
"1923",-2.2082744135228
"193 00",-2.2082744135228
"1930",-2.46809953147162
"19312",-2.21920348405499
"19317",-2.2082744135228
"19320",-2.42480272571829
"19341",-2.2512917986065
"19342",-2.2082744135228
"19348",-2.32238772029023
"19355",-2.33830317559612
"19363",-2.24070968927596
"19380",-2.2082744135228
"19382",-2.43361335540045
"19383",-2.23001440015921
"19390",-2.2082744135228
"1940",-2.24070968927596
"19401",-2.2082744135228
"19403",-2.44629181366022
"19405",-2.24070968927596
"19406",-2.27212588550934
"19409",-2.27212588550934
"19422",-2.23001440015921
"19426",-2.21920348405499
"19428",-2.26176309847379
"19446",-2.45100509811232
"1945",-2.2082744135228
"19456",-2.2082744135228
"19460",-2.33214389523559
"19462",-2.34180580614733
"19464",-2.30258509299405
"1950",-2.37954613413017
"19500",-2.23001440015921
"19508",-2.0697796307681
"19512",-2.2082744135228
"19520",-2.2082744135228
"19522",-2.29253475714054
"19525",-2.35569491830799
"19526",-2.24070968927596
"195269",-2.89591193827178
"19530",-2.21920348405499
"19534",-2.2082744135228
"19539",-2.2082744135228
"19545",-2.2082744135228
"19547",-2.2082744135228
"19554",-2.2082744135228
"19567",-2.2082744135228
"1960",-2.45100509811232
"19604",-2.2082744135228
"19610",-2.2082744135228
"19611",-2.52572864430826
"1966",-2.2082744135228
"19701",-2.24070968927596
"19709",-2.21920348405499
"19711",-2.21920348405499
"19713",-2.2082744135228
"19714",-2.2082744135228
"19716",-2.43226291630258
"19720",-2.63905732961526
"1976",-2.2082744135228
"1977",-2.53369681395743
"19800-001",-2.12389330425067
"19806",-2.67414864942653
"19808",-2.2082744135228
"1984",-2.2082744135228
"19900-001",-2.2082744135228
"19901",-2.21920348405499
"19904",-2.2082744135228
"19906",-2.50143595173921
"19938",-2.2082744135228
"19939",-2.30258509299405
"19947",-2.27212588550934
"19950",-2.2082744135228
"19952",-2.30258509299405
"19956",-2.2082744135228
"19958",-2.36085400111802
"19963",-2.29253475714054
"19971",-2.2082744135228
"19973",-2.30258509299405
"20-001",-2.23001440015921
"200",-3.24259235148552
"2000",-2.97738313488579
"20000",-2.29345260943077
"20000-000",-2.37024374146786
"200000",-2.62466859216316
"20001",-3.61091791264422
"20002",-2.23001440015921
"20003",-2.21920348405499
"20004",-2.21920348405499
"20005",-2.21920348405499
"20006",-2.2512917986065
"20007",-2.21920348405499
"20008",-2.2082744135228
"2001",-2.24070968927596
"20010-000",-3.48948998880783
"20011",-2.2082744135228
"20016",-2.3887627892351
"20017",-2.2082744135228
"20019",-2.26176309847379
"20026",-4.41497773481357
"20036",-2.4423470353692
"20037",-2.2082744135228
"20038",-2.99573227355399
"20045",-2.2082744135228
"20057",-2.30258509299405
"20059",-2.29253475714054
"20064",-2.2082744135228
"2007",-2.21920348405499
"20076",-2.2082744135228
"20089",-2.30258509299405
"20090",-2.2082744135228
"20097",-2.2082744135228
"2010",-2.37024374146786
"20100",-3.91035494832745
"20109",-2.30258509299405
"20110",-2.63188884013665
"20121",-3.38439026334577
"20132",-2.26176309847379
"20136",-2.21920348405499
"20141",-2.21920348405499
"20143",-2.50959926237837
"20146",-2.21920348405499
"20147",-2.23907168727172
"20148",-2.2082744135228
"20151",-2.29253475714054
"20152",-2.46809953147162
"20155",-2.24070968927596
"20164",-2.57261223020711
"20165",-2.2082744135228
"20166",-2.29253475714054
"20169",-2.21920348405499
"20170",-2.54099611643904
"20171",-2.29253475714054
"20175",-2.2082744135228
"20176",-2.35137525716348
"2018",-2.2082744135228
"20180",-2.2082744135228
"20181",-2.2082744135228
"20187",-2.32238772029023
"20190",-2.3434070875143
"20191",-2.2512917986065
"20192",-2.2082744135228
"20195",-2.2082744135228
"20198",-2.2082744135228
"2020",-2.51769647261099
"202001",-2.2082744135228
"20201",-2.2082744135228
"2021",-2.23001440015921
"20250",-2.2082744135228
"2026",-2.21920348405499
"2030",-2.24070968927596
"2031",-2.29253475714054
"20310",-2.2082744135228
"20319",-2.2082744135228
"2035",-2.41591377830105
"2038",-2.24070968927596
"2040",-2.21920348405499
"20416",-2.2082744135228
"20431",-2.24070968927596
"20433",-2.21920348405499
"20463",-2.2082744135228
"2050",-2.32238772029023
"20510",-2.2082744135228
"2052",-2.30258509299405
"20520",-2.2082744135228
"20537",-2.2082744135228
"20540",-2.27212588550934
"20551",-2.2082744135228
"20554",-2.21920348405499
"2057",-2.2082744135228
"20577",-2.2082744135228
"20580",-2.2082744135228
"20585",-2.2082744135228
"2059",-2.42480272571829
"206-0000",-2.46809953147162
"20602",-2.37954613413017
"2061",-2.2082744135228
"2062",-2.12026353620009
"2063",-2.2082744135228
"2064",-2.2082744135228
"20646",-2.2082744135228
"20650",-2.32238772029023
"2066",-2.40694510831829
"20678",-2.43361335540045
"2068",-2.2082744135228
"20686",-2.28238238567653
"20697",-2.21920348405499
"20705",-2.21920348405499
"20706",-2.22075507474641
"20707",-2.2082744135228
"20715",-2.16645291866947
"20735",-2.2082744135228
"20736",-2.10191439753189
"20742",-2.35137525716348
"20743",-2.62466859216316
"20744",-2.37024374146786
"20746",-2.23001440015921
"20755",-2.2082744135228
"20762",-2.21920348405499
"20763",-2.2082744135228
"20771",-2.21920348405499
"20772",-2.2082744135228
"20776",-2.2082744135228
"20781",-2.32949254591397
"20782",-2.2082744135228
"20783",-2.23001440015921
"20814",-2.24070968927596
"20817",-2.51769647261099
"20832",-2.32238772029023
"20837",-2.2512917986065
"20850",-2.33214389523559
"20851",-2.65324196460722
"20852",-2.21920348405499
"20854",-2.30258509299405
"20855",-2.23001440015921
"20859",-2.21920348405499
"20871",-2.23001440015921
"20872",-2.26176309847379
"20874",-2.37024374146786
"20876",-3.79361477437784
"20878",-2.2082744135228
"20879",-2.40694510831829
"20882",-2.32238772029023
"20889",-2.2082744135228
"20892",-2.23001440015921
"2090",-4.02219545455371
"20900",-2.32238772029023
"20901",-2.54160199346455
"20903",-2.2082744135228
"20904",-2.2512917986065
"20910",-2.23001440015921
"2093",-2.2082744135228
"210",-2.24070968927596
"2100",-2.38122822031316
"21000",-2.86220088092947
"210000",-2.32238772029023
"21001",-2.41591377830105
"21014",-2.2082744135228
"21028",-2.43361335540045
"21030",-2.2082744135228
"21031",-2.23001440015921
"21034",-2.21920348405499
"21035",-2.2082744135228
"21042",-2.47653840011748
"21043",-2.21920348405499
"21044",-2.26176309847379
"21045",-2.2082744135228
"21046",-2.24070968927596
"21050",-2.23001440015921
"21052",-2.21920348405499
"21054",-2.4423470353692
"21061",-2.2082744135228
"210613",-2.26176309847379
"21075",-2.4423470353692
"21076",-2.2082744135228
"2108",-2.23001440015921
"2109",-2.2512917986065
"21090",-2.21920348405499
"21093",-2.21920348405499
"2110",-2.29253475714054
"21100",-2.2082744135228
"21102",-2.21920348405499
"21108",-2.21920348405499
"2111",-2.23001440015921
"21113",-2.2082744135228
"21117",-2.45958884180371
"2112",-2.33214389523559
"21120",-2.32238772029023
"21122",-2.4423470353692
"2113",-2.78501124223834
"21131",-2.2082744135228
"2114",-2.31253542384721
"2115",-2.39789527279837
"21157",-2.55204595262563
"2116",-2.21920348405499
"21160",-2.21920348405499
"21162",-2.41591377830105
"2118",-4.10118386587234
"21200",-2.2082744135228
"21201",-3.92761510018798
"21204",-2.57261223020711
"21205",-2.24070968927596
"21207",-2.23001440015921
"21208",-2.21920348405499
"21210",-2.2512917986065
"21211",-2.21920348405499
"21212",-2.2082744135228
"21213",-2.2082744135228
"21215",-2.2082744135228
"21217",-2.24070968927596
"21218",-2.29253475714054
"21220",-2.2082744135228
"21221",-2.37024374146786
"21224",-2.21920348405499
"21225",-2.2082744135228
"21228",-2.28423595432585
"21230",-2.27212588550934
"21234",-2.33214389523559
"21235",-2.21920348405499
"21237",-2.2082744135228
"2125",-2.31253542384721
"21250",-2.23001440015921
"21251",-2.2082744135228
"21252",-2.21920348405499
"21286",-2.21920348405499
"213-0000",-2.21920348405499
"2130",-2.30258509299405
"2131",-2.2082744135228
"2132",-2.9338568698359
"21335",-2.2082744135228
"2134",-2.2082744135228
"2136",-2.26176309847379
"21370",-2.2082744135228
"2138",-2.36085400111802
"2139",-3.02529107579554
"214-0000",-2.2082744135228
"214000",-2.21920348405499
"21401",-2.23001440015921
"21402",-2.32238772029023
"21403",-2.2512917986065
"2142",-2.21920348405499
"21442",-2.36085400111802
"2145",-2.41591377830105
"2148",-2.98568193770049
"2149",-2.2082744135228
"2150",-2.3887627892351
"215000",-2.26176309847379
"21502",-2.28238238567653
"2151",-2.21920348405499
"21530",-2.2082744135228
"215300",-2.2082744135228
"21532",-2.23001440015921
"21536",-2.23001440015921
"2155",-2.28238238567653
"21550",-2.2082744135228
"21600",-2.2082744135228
"21601",-2.29421684332353
"21613",-2.21920348405499
"21614",-2.2082744135228
"21620",-2.2512917986065
"21629",-2.27212588550934
"2163",-2.2082744135228
"21631",-2.2082744135228
"21638",-2.36085400111802
"2165",-2.23001440015921
"217 43",-2.42480272571829
"2170",-2.68350909218609
"21702",-2.21920348405499
"21703",-2.11223136450283
"21716",-2.29253475714054
"21727",-2.23001440015921
"21740",-2.61938456401655
"21743",-2.50143595173921
"21750",-2.2082744135228
"21769",-2.23001440015921
"21771",-2.30258509299405
"21774",-2.2512917986065
"21782",-2.2082744135228
"21783",-2.04769284336526
"21784",-2.2082744135228
"21788",-2.21920348405499
"2180",-2.12389330425067
"21801",-2.21920348405499
"21804",-2.50959926237837
"21811",-2.28238238567653
"21830",-2.2082744135228
"2184",-2.2512917986065
"21842",-2.29253475714054
"21849",-2.2082744135228
"2186",-2.21920348405499
"2188",-2.47653840011748
"2190",-2.21920348405499
"21901",-2.2082744135228
"21904",-2.21920348405499
"21916",-2.2082744135228
"21917",-2.21920348405499
"21921",-2.37024374146786
"21930",-2.26176309847379
"2198",-2.2082744135228
"2199",-2.2082744135228
"22-400",-2.2082744135228
"220",-2.21920348405499
"220-0101",-2.21920348405499
"220 02",-2.3887627892351
"2200",-2.23001440015921
"22000",-2.62466859216316
"220000",-2.29253475714054
"22002",-2.43361335540045
"22003",-2.2082744135228
"2201",-2.2082744135228
"22026",-2.2082744135228
"22030",-2.32238772029023
"22031",-2.21920348405499
"22032",-2.76631910922619
"22033",-2.23001440015921
"22035",-2.21920348405499
"22042",-2.2082744135228
"22044",-2.21920348405499
"22046",-2.15598161880217
"22060",-2.21920348405499
"22081",-3.39114704580865
"22083",-2.2082744135228
"221-0000",-2.35137525716348
"2210",-2.31253542384721
"22100",-2.34180580614733
"22101",-2.32238772029023
"22102",-2.246495626343
"22108",-2.2082744135228
"22113",-2.21920348405499
"22134",-2.2082744135228
"2215",-2.37024374146786
"22151",-2.21920348405499
"22152",-2.30258509299405
"22180",-2.23001440015921
"22182",-2.28708090645808
"22185",-2.2082744135228
"22192",-2.31253542384721
"22193",-2.4932054526027
"222-0000",-2.23001440015921
"22201",-2.24070968927596
"22202",-2.2082744135228
"22203",-2.21920348405499
"22206",-2.2082744135228
"22214",-2.89037175789616
"22226",-2.2082744135228
"22297",-2.21920348405499
"22301",-2.2082744135228
"22303",-2.47847575945771
"22312",-2.2082744135228
"22314",-2.34180580614733
"22400",-2.2082744135228
"22401",-2.24070968927596
"22406",-2.2082744135228
"22437",-2.2082744135228
"22450",-2.2082744135228
"22482",-2.2082744135228
"22485",-2.30258509299405
"225-0001",-2.23001440015921
"225-0024",-2.32238772029023
"2250",-2.2082744135228
"22503",-2.2082744135228
"22553",-2.42480272571829
"22554",-2.38122822031316
"22556",-2.2082744135228
"2259",-2.2082744135228
"2260",-2.2082744135228
"22601",-2.43361335540045
"22645",-2.2082744135228
"22701",-2.95651156040071
"2280",-2.21920348405499
"22802",-2.41591377830105
"22807",-2.2512917986065
"22824",-2.30258509299405
"22831",-2.21920348405499
"22834",-2.24070968927596
"22835",-2.24070968927596
"22840",-2.21920348405499
"22844",-2.2082744135228
"22846",-2.24070968927596
"22901",-2.2082744135228
"22902",-2.23001440015921
"22904",-3.00071981506503
"22926",-2.2082744135228
"22936",-2.2082744135228
"22949",-2.23001440015921
"22952",-2.2082744135228
"22963",-2.26176309847379
"22968",-2.28238238567653
"2297",-2.2082744135228
"22980",-2.43361335540045
"22989",-2.2082744135228
"230-0000",-2.31253542384721
"2300",-2.27212588550934
"230000",-2.23001440015921
"23002",-2.2082744135228
"23005",-2.26176309847379
"2301",-2.79728133483015
"2302",-2.27212588550934
"23059",-2.21920348405499
"23060",-2.24070968927596
"23062",-2.2082744135228
"23063",-2.34180580614733
"23090",-2.21920348405499
"23093",-2.2082744135228
"231",-2.72129542785223
"231-0000",-2.2082744135228
"23111",-2.28238238567653
"23112",-2.21920348405499
"23114",-2.43361335540045
"23139",-2.23001440015921
"23153",-2.2082744135228
"23168",-2.24070968927596
"23173",-2.26176309847379
"23185",-2.2082744135228
"23187",-2.23001440015921
"232-0000",-2.2082744135228
"23219",-2.2082744135228
"23221",-2.2082744135228
"23223",-2.2082744135228
"23226",-2.2082744135228
"23230",-2.21920348405499
"23232",-3.52046080248897
"23235",-2.2082744135228
"23238",-2.2082744135228
"2325",-2.2082744135228
"2326",-2.82137888640921
"23285",-2.2512917986065
"23294",-2.2082744135228
"23298",-2.21920348405499
"233-0000",-2.2082744135228
"23301",-2.2082744135228
"23322",-2.2082744135228
"23324",-2.29253475714054
"2334",-2.28238238567653
"2335",-2.2082744135228
"2340",-2.2082744135228
"23400",-2.058388132482
"23431",-2.2082744135228
"23434",-2.56494935746154
"2344",-2.2082744135228
"23452",-2.21920348405499
"23454",-2.2082744135228
"23459",-2.26176309847379
"2346",-2.24070968927596
"23460",-3.00568260440716
"23462",-2.21920348405499
"23463",-2.2082744135228
"2350",-2.26176309847379
"23500",-2.21920348405499
"23501",-2.26176309847379
"23509",-3.62555232016266
"23510",-2.2082744135228
"23529",-2.24070968927596
"2353",-2.21920348405499
"23539",-2.21920348405499
"2359",-2.30258509299405
"236-0000",-2.2082744135228
"2360",-2.31253542384721
"236000",-2.27212588550934
"23606",-2.35137525716348
"23609",-2.2082744135228
"23628",-2.2082744135228
"23666",-2.2082744135228
"23669",-2.34180580614733
"23692",-2.24070968927596
"237-0061",-2.28238238567653
"237 01",-2.2082744135228
"2370",-2.11296423371848
"23703",-2.2082744135228
"23707",-2.2082744135228
"2375",-2.2082744135228
"2380",-2.2082744135228
"23801",-2.28238238567653
"23803",-2.32238772029023
"23821",-2.23001440015921
"23831",-2.2082744135228
"23832",-2.42480272571829
"23833",-2.32238772029023
"23836",-2.21920348405499
"23847",-2.21920348405499
"23860",-2.24070968927596
"23868",-2.2082744135228
"23875",-2.2082744135228
"23890-000",-2.21920348405499
"23896",-2.21920348405499
"2390",-2.2082744135228
"23900-010",-2.26176309847379
"23901",-2.21920348405499
"23909",-2.21920348405499
"23919",-2.2082744135228
"23930",-2.2082744135228
"23970-000",-2.21920348405499
"240-0000",-2.45100509811232
"24000",-2.2082744135228
"24001",-2.21920348405499
"24012",-2.2082744135228
"24014",-2.21920348405499
"24016",-3.30111392310517
"24018",-2.2082744135228
"2402",-2.24070968927596
"24020-000",-2.34180580614733
"24032",-2.2082744135228
"24060",-2.34180580614733
"24061",-2.29253475714054
"24073",-2.23001440015921
"24077",-2.23001440015921
"24091",-2.2512917986065
"241",-2.39789527279837
"241-0000",-2.2082744135228
"24100",-2.3887627892351
"241000",-2.2082744135228
"24103",-2.47653840011748
